user_id,recomendations
1497,"[874972, 1029743, 1082185, 1127831, 951590]"
1498,"[874972, 1029743, 951590, 1082185, 1127831]"
1499,"[12810464, 908318, 985999, 14106445, 1029743]"
1500,"[874972, 1108131, 862349, 991874, 1054424]"
1501,"[874972, 862349, 1093113, 874149, 872137]"
1502,"[874972, 944836, 873887, 1042702, 1034956]"
1503,"[874972, 1029743, 1127831, 1082185, 951590]"
1504,"[874972, 1029743, 1082185, 1127831, 951590]"
1505,"[874972, 1029743, 1082185, 1127831, 951590]"
1506,"[1000753, 9420312, 995242, 819765, 997907]"
1507,"[874972, 894439, 1101010, 879755, 819978]"
1508,"[874972, 940947, 1082185, 1058997, 909894]"
1509,"[12810391, 904973, 1051323, 926905, 1029743]"
1510,"[874972, 1085604, 1070820, 986912, 926905]"
1511,"[874972, 5569471, 952317, 824305, 862682]"
1512,"[874972, 1058997, 944139, 968146, 1082185]"
1513,"[874972, 1119051, 12326050, 995478, 1130029]"
1514,"[874972, 820321, 9836460, 1126899, 956672]"
1515,"[1034176, 861445, 864279, 986912, 15717057]"
1516,"[874972, 1029743, 1082185, 1127831, 951590]"
1517,"[874972, 960791, 5568729, 5569471, 862349]"
1518,"[874972, 962229, 981760, 5585510, 1029743]"
1519,"[874972, 1003188, 7409664, 1070820, 936914]"
1520,"[874972, 1071939, 826249, 995242, 1029743]"
1521,"[874972, 9420312, 825541, 999779, 1133018]"
1522,"[874972, 1082185, 1106523, 1127831, 951590]"
1523,"[874972, 912451, 995242, 851287, 923746]"
1524,"[9521679, 1085604, 1062128, 1126899, 5569374]"
1525,"[904129, 961269, 6534074, 1102927, 1040346]"
1526,"[874972, 6704207, 8015407, 986912, 1089025]"
1527,"[1108094, 936924, 964521, 1099164, 1106301]"
1528,"[874972, 825176, 9677236, 1075368, 1053690]"
1529,"[849202, 6602729, 5592931, 1126899, 898847]"
1530,"[874972, 943169, 1023720, 936830, 938300]"
1531,"[874972, 9420312, 12731436, 820321, 1000237]"
1532,"[874972, 976214, 1092937, 1056746, 1112205]"
1533,"[874972, 919423, 883404, 1029743, 1082185]"
1534,"[874972, 13158064, 1060363, 1070820, 972416]"
1535,"[874972, 1135868, 13210025, 1122358, 883068]"
1536,"[1069312, 914318, 1046689, 1108131, 1051323]"
1537,"[848029, 1038985, 829291, 1127470, 985893]"
1538,"[874972, 1082185, 1106523, 1127831, 951590]"
1539,"[874972, 999965, 949294, 1029743, 1082185]"
1540,"[874972, 9835619, 9527350, 8090537, 990797]"
1541,"[970866, 1094924, 849202, 849578, 931579]"
1542,"[938138, 1097001, 925862, 821083, 896085]"
1543,"[9835223, 821083, 1132911, 1053690, 1129576]"
1544,"[874972, 1029743, 1082185, 1127831, 951590]"
1545,"[874972, 13382402, 1106523, 1029743, 1082185]"
1546,"[874972, 883940, 1003188, 1065593, 1139827]"
1547,"[874972, 12263788, 1053690, 852360, 6534077]"
1548,"[1134483, 999625, 1016129, 1053690, 965842]"
1549,"[874972, 1101567, 933060, 986912, 1122358]"
1550,"[874972, 1082185, 841228, 9707137, 1133018]"
1551,"[874972, 1029743, 1082185, 1127831, 951590]"
1552,"[874972, 1019028, 5568729, 997309, 1029743]"
1553,"[874972, 908531, 937791, 990469, 990797]"
1554,"[874972, 1029743, 1082185, 1127831, 951590]"
1555,"[874972, 888054, 1029743, 1082185, 1106523]"
1556,"[874972, 858373, 995242, 1014948, 880150]"
1557,"[874972, 1028816, 1007269, 12263788, 1110409]"
1558,"[874972, 9677202, 1001827, 1030093, 1048462]"
1559,"[874972, 880888, 1028816, 1053690, 887102]"
1560,"[9524291, 835530, 1098066, 1021519, 965766]"
1561,"[874972, 1029743, 1082185, 1127831, 951590]"
1562,"[874972, 1106523, 1127831, 1082185, 951590]"
1563,"[874972, 865026, 893501, 1126899, 8181477]"
1564,"[874972, 1004906, 1029743, 1082185, 1106523]"
1565,"[874972, 1029743, 1082185, 1127831, 951590]"
1566,"[849202, 1028816, 5568489, 12262992, 834103]"
1567,"[848029, 862826, 862682, 1133018, 1082185]"
1568,"[1000753, 898847, 1092937, 882489, 1121384]"
1569,"[874972, 995242, 1042616, 1029743, 1082185]"
1570,"[874972, 13842090, 1029743, 1082185, 1106523]"
1571,"[874972, 8090509, 981760, 1029743, 1082185]"
1572,"[12262830, 1134398, 1084968, 12263788, 1005274]"
1573,"[874972, 1029743, 1082185, 1127831, 951590]"
1574,"[874972, 1106523, 1127831, 1082185, 951590]"
1575,"[874972, 1045150, 1051516, 1119405, 862349]"
1576,"[874972, 995242, 1053690, 956902, 9487927]"
1577,"[874972, 1038462, 1006483, 1029743, 1082185]"
1578,"[874972, 1060005, 907652, 1044078, 873203]"
1579,"[830740, 8249365, 1105917, 856252, 908531]"
1580,"[874972, 839262, 882288, 921836, 1106301]"
1581,"[874972, 8090536, 893501, 1125391, 1003188]"
1582,"[874972, 1029743, 1082185, 1127831, 951590]"
1583,"[874972, 1029743, 1082185, 1127831, 951590]"
1584,"[874972, 10341697, 912004, 1028891, 865705]"
1585,"[874972, 918598, 5568249, 13842090, 9677236]"
1586,"[874972, 1029743, 1082185, 1127831, 951590]"
1587,"[874972, 1006878, 831509, 840361, 1051211]"
1588,"[874972, 1113274, 1014509, 908531, 901062]"
1589,"[874972, 1029743, 1127831, 1082185, 951590]"
1590,"[874972, 1138443, 6534030, 1070820, 1028891]"
1591,"[874972, 867469, 1054424, 1093603, 896085]"
1592,"[874972, 902856, 899459, 1066893, 1048727]"
1593,"[874972, 1070820, 934948, 962229, 1115576]"
1594,"[863762, 906262, 5568197, 5590613, 1101010]"
1595,"[874972, 893501, 997309, 1038985, 1110042]"
1596,"[1065538, 12171656, 1005274, 921406, 1121384]"
1597,"[874972, 1029743, 1082185, 1127831, 951590]"
1598,"[1000753, 1026209, 863449, 1092937, 1013531]"
1599,"[982469, 879755, 1053690, 1038745, 999779]"
1600,"[1075007, 1132911, 6463451, 1108131, 960791]"
1601,"[874972, 1082185, 1106523, 1127831, 951590]"
1602,"[874972, 1134633, 1109374, 1006483, 1070820]"
1603,"[874972, 1029743, 1082185, 1127831, 951590]"
1604,"[874972, 834491, 944486, 856772, 832678]"
1605,"[874972, 1029743, 1082185, 1127831, 951590]"
1606,"[874972, 1029743, 1082185, 1127831, 951590]"
1607,"[874972, 893501, 8069350, 5569374, 1029743]"
1608,"[874972, 1058997, 961269, 989275, 1036501]"
1609,"[874972, 8019977, 977543, 6632283, 862725]"
1610,"[874972, 1029743, 1082185, 1127831, 951590]"
1611,"[874972, 878445, 1065593, 952317, 1003188]"
1612,"[874972, 9655528, 13039088, 1126899, 9677202]"
1613,"[874972, 1106523, 1127831, 1082185, 951590]"
1614,"[874972, 1003188, 823862, 1082185, 1029743]"
1615,"[874972, 1082185, 1106523, 1127831, 951590]"
1616,"[874972, 1029743, 1127831, 1082185, 951590]"
1617,"[874972, 1029743, 1082185, 1127831, 951590]"
1618,"[874972, 1075214, 839485, 1028473, 1018050]"
1619,"[874972, 880427, 899844, 1075368, 1018050]"
1620,"[874972, 1072523, 1133018, 1085604, 1110572]"
1621,"[874972, 1099164, 1003188, 1101010, 972931]"
1622,"[874972, 10455984, 1125943, 928123, 1037332]"
1623,"[874972, 890695, 12301338, 948832, 978974]"
1624,"[874972, 929433, 1086384, 993638, 1029743]"
1625,"[874972, 1029743, 1082185, 1127831, 951590]"
1626,"[874972, 1029743, 1082185, 1127831, 951590]"
1627,"[874972, 918684, 1046262, 880427, 1026118]"
1628,"[874972, 1058997, 1037894, 1074524, 1094619]"
1629,"[874972, 1082185, 1106523, 1127831, 951590]"
1630,"[1000753, 954495, 983316, 8090653, 1135834]"
1631,"[874972, 8090546, 1004950, 967461, 920958]"
1632,"[874972, 1029743, 1082185, 1106523, 1127831]"
1633,"[874972, 1093603, 1028816, 1028891, 1101010]"
1634,"[825343, 862349, 1058930, 947798, 13008334]"
1635,"[874972, 1082185, 1106523, 1127831, 951590]"
1636,"[1029688, 967461, 858302, 972931, 1009187]"
1637,"[874972, 934399, 8181555, 1039156, 1116821]"
1638,"[874972, 862349, 882247, 1025641, 901666]"
1639,"[874972, 1029743, 1127831, 1082185, 951590]"
1640,"[874972, 1093603, 838563, 1061220, 989069]"
1641,"[874972, 1012284, 1126899, 1076875, 921836]"
1642,"[874972, 1104343, 1051516, 1133018, 824005]"
1643,"[874972, 1085604, 1076875, 988116, 1133018]"
1644,"[874972, 1029743, 1082185, 1106523, 1127831]"
1645,"[874972, 854754, 1137775, 1060872, 849843]"
1646,"[874972, 1070820, 1029743, 1082185, 1106523]"
1647,"[874972, 1029743, 1082185, 1106523, 1127831]"
1648,"[874972, 998444, 914754, 1011876, 904422]"
1649,"[874972, 1013531, 1025641, 1094924, 1133018]"
1650,"[874972, 950550, 1025611, 13039088, 6034964]"
1651,"[874972, 1029743, 1082185, 1106523, 1127831]"
1652,"[1034176, 1066893, 1106523, 1029743, 1082185]"
1653,"[1015785, 989275, 978077, 1093603, 10344585]"
1654,"[874972, 887102, 1029743, 1082185, 1106523]"
1655,"[874972, 1082185, 1106523, 1127831, 951590]"
1656,"[874972, 1029743, 1082185, 1127831, 951590]"
1657,"[874972, 895930, 1018740, 1053690, 1106523]"
1658,"[833940, 902856, 1138443, 885290, 888543]"
1659,"[874972, 901062, 918684, 1028816, 839485]"
1660,"[874972, 1043590, 826249, 1029743, 1082185]"
1661,"[874972, 1029743, 1127831, 1082185, 951590]"
1662,"[874972, 904422, 1126899, 990256, 1053730]"
1663,"[874972, 1006483, 5568758, 1004906, 1029743]"
1664,"[1000753, 901460, 9835509, 862349, 5574409]"
1665,"[874972, 907099, 995242, 837751, 1061220]"
1666,"[874972, 962229, 1029743, 1082185, 1106523]"
1667,"[874972, 1029743, 1082185, 1127831, 951590]"
1668,"[874972, 1029743, 1082185, 1106523, 1127831]"
1669,"[874972, 1019247, 7166791, 1126899, 1013531]"
1670,"[874972, 1029743, 1082185, 1127831, 951590]"
1671,"[874972, 1029743, 1127831, 1082185, 951590]"
1672,"[874972, 1029743, 1082185, 1106523, 1127831]"
1673,"[1013928, 939546, 824005, 1036501, 868423]"
1674,"[874972, 1029743, 1082185, 1127831, 951590]"
1675,"[874972, 1029743, 1082185, 1127831, 951590]"
1676,"[874972, 899682, 1136719, 888586, 1028816]"
1677,"[956599, 983584, 895295, 6534035, 901460]"
1678,"[874972, 1029743, 981760, 1082185, 1127831]"
1679,"[874972, 1029743, 1082185, 1127831, 951590]"
1680,"[970747, 860703, 978077, 1126899, 9338009]"
1681,"[874972, 1106523, 5569230, 1082185, 1127831]"
1682,"[874972, 1082185, 1106523, 1127831, 951590]"
1683,"[874972, 969866, 9926758, 5569471, 1088191]"
1684,"[874972, 1073150, 995242, 844179, 840361]"
1685,"[874972, 1092303, 965530, 982360, 1135834]"
1686,"[874972, 1038443, 1018740, 986912, 1017325]"
1687,"[874972, 971807, 866211, 872137, 1042765]"
1688,"[1029688, 1075368, 1029743, 1082185, 1106523]"
1689,"[874972, 1076056, 1029743, 1082185, 1106523]"
1690,"[874972, 928049, 1029743, 1082185, 1106523]"
1691,"[874972, 1029743, 1082185, 1127831, 951590]"
1692,"[874972, 1126899, 863802, 1085604, 1048507]"
1693,"[874972, 1070820, 6464105, 1083043, 880427]"
1694,"[874972, 1085604, 933067, 947798, 856252]"
1695,"[874972, 1029743, 1082185, 1106523, 1127831]"
1696,"[874972, 12524086, 822346, 888543, 1029743]"
1697,"[5995129, 844179, 1048483, 862010, 5568378]"
1698,"[874972, 887102, 1112766, 871611, 950206]"
1699,"[874972, 910673, 1050851, 986912, 993638]"
1700,"[874972, 1042942, 8019716, 908504, 828867]"
1701,"[874972, 1082185, 5569230, 995242, 1029743]"
1702,"[874972, 1029743, 1127831, 1082185, 951590]"
1703,"[874972, 1015296, 835618, 1057260, 1135868]"
1704,"[874972, 914190, 1135476, 1029743, 1082185]"
1705,"[874972, 1108131, 947658, 1127758, 12731544]"
1706,"[874972, 5590695, 1133018, 943233, 913210]"
1707,"[874972, 1100972, 5580793, 1085604, 13842214]"
1708,"[874972, 1053690, 834826, 860975, 951221]"
1709,"[874972, 1011300, 862732, 1029743, 6513604]"
1710,"[874972, 952317, 8293385, 9859060, 1058997]"
1711,"[874972, 1029743, 1082185, 1127831, 951590]"
1712,"[874972, 1009719, 931136, 966005, 1137775]"
1713,"[874972, 1029743, 1082185, 1106523, 1127831]"
1714,"[874972, 1029743, 1082185, 1127831, 951590]"
1715,"[874972, 1029743, 1082185, 1106523, 1127831]"
1716,"[874972, 870547, 880895, 1110764, 5568729]"
1717,"[874972, 899682, 995242, 870547, 1046689]"
1718,"[874972, 1019247, 905817, 947201, 838797]"
1719,"[874972, 1085604, 892573, 885290, 9297574]"
1720,"[874972, 8090532, 1069522, 1070820, 885290]"
1721,"[874972, 1029743, 1082185, 1106523, 1127831]"
1722,"[874972, 911311, 1037332, 1058997, 909268]"
1723,"[874972, 832001, 880150, 922561, 1029743]"
1724,"[874972, 8090541, 12262992, 977854, 995965]"
1725,"[874972, 1029743, 1082185, 1127831, 951590]"
1726,"[874972, 6533936, 1062128, 948495, 10344971]"
1727,"[874972, 1029743, 1082185, 1127831, 951590]"
1728,"[874972, 891505, 1031864, 1029743, 1082185]"
1729,"[1054402, 821200, 972312, 1082185, 1029743]"
1730,"[874972, 1029743, 1082185, 1106523, 1127831]"
1731,"[874972, 1056509, 1058997, 858999, 999639]"
1732,"[874972, 948254, 1053690, 960791, 873627]"
1733,"[874972, 5566472, 894439, 13842088, 879755]"
1734,"[874972, 879755, 1122568, 1029743, 1082185]"
1735,"[874972, 1092588, 904973, 1075368, 989824]"
1736,"[874972, 1029743, 1127831, 1082185, 951590]"
1737,"[874972, 862682, 866211, 1013641, 962568]"
1738,"[874972, 1085604, 9338009, 981760, 1097815]"
1739,"[874972, 5564931, 1076769, 962229, 1053690]"
1740,"[874972, 862349, 1013531, 1029112, 1075368]"
1741,"[874972, 1029743, 1082185, 1127831, 951590]"
1742,"[874972, 9419525, 993638, 864335, 929018]"
1743,"[874972, 1107553, 940947, 964520, 856772]"
1744,"[874972, 1029743, 1127831, 1082185, 951590]"
1745,"[874972, 9911484, 1089021, 1085333, 911622]"
1746,"[874972, 1029743, 1127831, 1082185, 951590]"
1747,"[826666, 1099089, 825343, 1029743, 1082185]"
1748,"[874972, 888835, 1076199, 947798, 911311]"
1749,"[874972, 8090550, 1137688, 1037332, 862349]"
1750,"[874972, 6514160, 1131351, 909714, 945662]"
1751,"[874972, 1065593, 1133018, 5569230, 5567502]"
1752,"[874972, 5590695, 895166, 1108131, 1065593]"
1753,"[874972, 1077373, 941741, 1029743, 1082185]"
1754,"[874972, 850562, 6034857, 1129610, 856252]"
1755,"[874972, 914318, 9527323, 934948, 8090521]"
1756,"[874972, 1065593, 952972, 1029743, 1082185]"
1757,"[874972, 1029743, 1082185, 1127831, 951590]"
1758,"[874972, 1135834, 1074333, 1126899, 5564931]"
1759,"[874972, 8359154, 1103105, 5590613, 1139782]"
1760,"[874972, 1070820, 906838, 1029743, 1082185]"
1761,"[1013928, 1028473, 981760, 1133018, 978077]"
1762,"[1021324, 5574377, 1070803, 868764, 962229]"
1763,"[874972, 957736, 1037840, 1106523, 1084036]"
1764,"[874972, 967476, 9881592, 1075368, 8090546]"
1765,"[874972, 944836, 889649, 829291, 1058997]"
1766,"[874972, 922561, 1023958, 1112825, 8090537]"
1767,"[874972, 1007082, 7024830, 982790, 873627]"
1768,"[874972, 10457044, 891961, 1003616, 1090676]"
1769,"[12810464, 1080853, 856942, 1109778, 872137]"
1770,"[874972, 8203451, 895268, 960791, 1104343]"
1771,"[874972, 1029743, 1082185, 1127831, 951590]"
1772,"[874972, 1029743, 1127831, 1082185, 951590]"
1773,"[874972, 886395, 12946027, 5569471, 1056509]"
1774,"[874972, 1006483, 964521, 907647, 8090521]"
1775,"[874972, 934948, 997988, 1037332, 5574377]"
1776,"[874972, 840386, 8293447, 1029743, 1026118]"
1777,"[874972, 1106523, 5569230, 1082185, 1127831]"
1778,"[874972, 852856, 1029743, 1082185, 1106523]"
1779,"[874972, 910439, 856166, 862349, 909894]"
1780,"[874972, 909714, 1068292, 1106523, 5568197]"
1781,"[1071302, 888586, 10344585, 1028816, 1112766]"
1782,"[874972, 1029743, 1082185, 1127831, 951590]"
1783,"[874972, 8273833, 6039687, 977854, 5569471]"
1784,"[874972, 855718, 934369, 1126899, 1019247]"
1785,"[9521679, 1130777, 1051781, 901666, 878996]"
1786,"[874972, 1082185, 1106523, 1127831, 951590]"
1787,"[874972, 1114597, 10457128, 1119051, 995242]"
1788,"[874972, 1007269, 848319, 1092303, 823775]"
1789,"[874972, 1133018, 1029743, 1082185, 1106523]"
1790,"[874972, 885795, 5569327, 819978, 997309]"
1791,"[948670, 905072, 1015280, 1039156, 883940]"
1792,"[874972, 6534074, 1069003, 1075368, 890695]"
1793,"[974156, 907099, 12782182, 969866, 944139]"
1794,"[874972, 1029252, 5981267, 10344585, 1106523]"
1795,"[874972, 12330794, 827667, 1135460, 868015]"
1796,"[849202, 8090509, 824180, 1102959, 906262]"
1797,"[874972, 9338009, 971922, 1112825, 926206]"
1798,"[874972, 1070820, 1007269, 970605, 841309]"
1799,"[874972, 1029743, 1082185, 1127831, 951590]"
1800,"[981677, 962161, 906658, 9859182, 908531]"
1801,"[874972, 8181555, 1053754, 1085604, 1116635]"
1802,"[874972, 1003487, 885795, 885290, 7441210]"
1803,"[939860, 1138292, 5585510, 847982, 1022254]"
1804,"[981677, 986912, 9420181, 937626, 916993]"
1805,"[874972, 1029743, 1082185, 1106523, 1127831]"
1806,"[874972, 1057377, 1126899, 839094, 990004]"
1807,"[874972, 1057260, 909894, 1058997, 972665]"
1808,"[874972, 949023, 9416729, 9926758, 863802]"
1809,"[874972, 6034857, 1002558, 8090509, 1039156]"
1810,"[874972, 999779, 5570408, 904973, 9420312]"
1811,"[874972, 1029743, 1082185, 1106523, 1127831]"
1812,"[836445, 9527350, 844759, 892573, 5591490]"
1813,"[874972, 1029743, 1082185, 1127831, 951590]"
1814,"[874972, 8090509, 912137, 865705, 824005]"
1815,"[874972, 5582712, 825541, 1046689, 829291]"
1816,"[1129049, 868548, 1085333, 13842088, 1070820]"
1817,"[874972, 868764, 5569327, 1116635, 993466]"
1818,"[874972, 1070820, 8019716, 869622, 1029743]"
1819,"[874972, 1029743, 1082185, 1127831, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 1127831]"
1821,"[1075007, 1093603, 12524323, 983584, 829722]"
1822,"[1038663, 978077, 1039126, 895166, 837107]"
1823,"[13213240, 6979518, 868888, 1070820, 1083043]"
1824,"[874972, 1125391, 868909, 962229, 862010]"
1825,"[874972, 1029743, 1082185, 1127831, 951590]"
1826,"[874972, 7166861, 887503, 995242, 5592931]"
1827,"[874972, 1082185, 1106523, 1127831, 951590]"
1828,"[874972, 1029743, 951590, 1082185, 1127831]"
1829,"[874972, 919535, 1037863, 8090519, 978343]"
1830,"[874972, 1029743, 1082185, 1127831, 951590]"
1831,"[825343, 5563693, 1062002, 909268, 8090541]"
1832,"[874972, 885290, 1101010, 1058997, 996009]"
1833,"[12262778, 6633224, 1048462, 1135258, 1131115]"
1834,"[874972, 981760, 1126899, 1082185, 1127831]"
1835,"[874972, 1125601, 1058997, 1044259, 839094]"
1836,"[874972, 1011300, 944137, 1058997, 965842]"
1837,"[874972, 1016276, 1003649, 13842088, 975633]"
1838,"[9524291, 8090536, 935993, 909894, 993638]"
1839,"[874972, 953180, 1011141, 1106523, 891648]"
1840,"[874972, 1082185, 1106523, 1127831, 951590]"
1841,"[874972, 980433, 1082185, 986912, 872137]"
1842,"[874972, 1029743, 1127831, 1082185, 951590]"
1843,"[917384, 8090653, 935646, 940947, 849870]"
1844,"[874972, 5570882, 1029743, 1082185, 1106523]"
1845,"[874972, 983936, 1001277, 1126899, 998119]"
1846,"[874972, 1082185, 908531, 1029743, 1082185]"
1847,"[874972, 8090537, 831063, 929018, 862349]"
1848,"[874972, 5569471, 999599, 910473, 986912]"
1849,"[874972, 900586, 1030362, 1046584, 6534077]"
1850,"[956599, 819978, 1047226, 862349, 1002771]"
1851,"[874972, 1029743, 1044078, 1082185, 1127831]"
1852,"[874972, 981760, 5569230, 1029743, 1082185]"
1853,"[874972, 1102829, 959179, 819765, 1029743]"
1854,"[874972, 1068957, 1082172, 919423, 1062002]"
1855,"[874972, 1029743, 1082185, 1127831, 951590]"
1856,"[874972, 8090536, 858999, 883404, 1106523]"
1857,"[874972, 893501, 1029743, 1082185, 1106523]"
1858,"[874972, 8069350, 829323, 1058997, 12782182]"
1859,"[874972, 1029743, 1082185, 1127831, 951590]"
1860,"[874972, 1029743, 1082185, 1127831, 951590]"
1861,"[874972, 1093603, 870547, 1108131, 995242]"
1862,"[874972, 1112766, 847207, 995242, 6553737]"
1863,"[874972, 1029743, 1082185, 1127831, 951590]"
1864,"[874972, 1053690, 998119, 1057260, 1028473]"
1865,"[874972, 907099, 990656, 862349, 986912]"
1866,"[874972, 1029743, 1127831, 1082185, 951590]"
1867,"[12810464, 844179, 12810393, 1029743, 1082185]"
1868,"[1000753, 1127758, 835243, 846823, 1106301]"
1869,"[852015, 856252, 961269, 1058997, 860975]"
1870,"[874972, 1029743, 1082185, 1127831, 951590]"
1871,"[874972, 942045, 826144, 1082185, 15831255]"
1872,"[874972, 6533362, 1036501, 1058997, 993466]"
1873,"[874972, 1011578, 962229, 926905, 908531]"
1874,"[874972, 1029743, 1082185, 1127831, 951590]"
1875,"[874972, 1029743, 1127831, 1082185, 951590]"
1876,"[874972, 1085604, 995242, 980823, 15926844]"
1877,"[874972, 960791, 1125278, 1029743, 1082185]"
1878,"[874972, 1029743, 1082185, 1127831, 951590]"
1879,"[874972, 1085778, 1002850, 5569471, 1070803]"
1880,"[1065017, 1089766, 989157, 910673, 1133018]"
1881,"[874972, 6979089, 861419, 852360, 1070845]"
1882,"[874972, 962229, 860975, 5569230, 912451]"
1883,"[874972, 1138189, 916381, 865705, 8090521]"
1884,"[1075007, 1029743, 1082185, 1106523, 1127831]"
1885,"[874972, 1029743, 1082185, 1106523, 1127831]"
1886,"[874972, 883404, 1029743, 1082185, 1106523]"
1887,"[874972, 866211, 878996, 904422, 1029743]"
1888,"[874972, 1029743, 1082185, 1127831, 951590]"
1889,"[874972, 865456, 826249, 944836, 878637]"
1890,"[874972, 821083, 885406, 1058997, 1003616]"
1891,"[874972, 1022340, 1029743, 1082185, 1106523]"
1892,"[874972, 856252, 1059902, 885290, 991592]"
1893,"[874972, 1029743, 1082185, 1127831, 951590]"
1894,"[874972, 1127831, 981760, 1029743, 1082185]"
1895,"[10198378, 1133018, 835618, 819765, 949965]"
1896,"[825343, 1026209, 1101010, 12263788, 819978]"
1897,"[874972, 1029743, 1082185, 1127831, 951590]"
1898,"[874972, 6633224, 1104414, 1057260, 970119]"
1899,"[874972, 8359154, 930955, 833598, 1122358]"
1900,"[874972, 865026, 916758, 1037332, 1070820]"
1901,"[836445, 851468, 921836, 819927, 5570408]"
1902,"[874972, 1029743, 1082185, 1127831, 951590]"
1903,"[874972, 1031831, 1101567, 917033, 5569327]"
1904,"[874972, 998556, 1029743, 1082185, 1106523]"
1905,"[874972, 1082185, 1106523, 1127831, 951590]"
1906,"[12262830, 1107553, 13115579, 1051468, 9677236]"
1907,"[970747, 1037840, 914318, 1057260, 1125601]"
1908,"[874972, 1106523, 1127831, 1082185, 951590]"
1909,"[874972, 6553737, 1029743, 1082185, 1106523]"
1910,"[874972, 1029743, 1082185, 1127831, 951590]"
1911,"[874972, 997907, 1029743, 819927, 1115098]"
1912,"[938138, 883186, 902094, 934369, 5585510]"
1913,"[874972, 1029743, 1082185, 1127831, 951590]"
1914,"[948670, 894439, 892573, 1029743, 1082185]"
1915,"[874972, 1029743, 1082185, 1127831, 951590]"
1916,"[874972, 999581, 983936, 6979427, 981716]"
1917,"[874972, 8203451, 1056509, 12263788, 829722]"
1918,"[874972, 1058997, 1029743, 1082185, 1106523]"
1919,"[904129, 860975, 1048462, 1065593, 1026118]"
1920,"[874972, 990688, 976199, 899682, 862349]"
1921,"[874972, 1082185, 1106523, 1127831, 951590]"
1922,"[874972, 862349, 1117219, 946788, 1045586]"
1923,"[874972, 893501, 1119051, 880427, 8293343]"
1924,"[874972, 1019247, 9396705, 965772, 983584]"
1925,"[874972, 1042942, 1029743, 1082185, 1106523]"
1926,"[874972, 961269, 901062, 1037631, 884333]"
1927,"[9835223, 1089766, 1053690, 890695, 870547]"
1928,"[874972, 1104205, 896369, 1085604, 862349]"
1929,"[874972, 8090537, 1072523, 1128016, 1101010]"
1930,"[874972, 1023196, 5569471, 888835, 9297062]"
1931,"[12262830, 1096317, 12524323, 1129576, 1067749]"
1932,"[874972, 1111722, 853172, 852856, 1029743]"
1933,"[874972, 951590, 995242, 1082185, 1127831]"
1934,"[874972, 1029743, 1082185, 1127831, 951590]"
1935,"[874972, 912704, 1126899, 999104, 1007269]"
1936,"[874972, 8090541, 1021519, 962229, 9677202]"
1937,"[874972, 1094924, 1104898, 1093603, 962229]"
1938,"[874972, 1082185, 1106523, 1127831, 951590]"
1939,"[874972, 879755, 932863, 926905, 896085]"
1940,"[874972, 1037863, 888178, 1026118, 971983]"
1941,"[874972, 8090509, 910473, 1124029, 5981267]"
1942,"[1021324, 6534074, 910473, 1110572, 882604]"
1943,"[874972, 1011300, 8090537, 898601, 1092026]"
1944,"[879734, 9677886, 883912, 10344585, 1070820]"
1945,"[874972, 1029743, 1082185, 1106523, 1127831]"
1946,"[874972, 1029624, 865511, 10344585, 1121384]"
1947,"[1134678, 9396705, 880427, 1126899, 919423]"
1948,"[874972, 1119051, 848471, 916993, 1062002]"
1949,"[874972, 1043590, 969866, 1133018, 9527159]"
1950,"[874972, 1133018, 826695, 1044078, 866528]"
1951,"[874972, 1029743, 1082185, 1106523, 1127831]"
1952,"[1000753, 917033, 1126895, 1013528, 1029743]"
1953,"[874972, 15926886, 832678, 986912, 1119051]"
1954,"[1129049, 1037840, 1112754, 1028816, 1026118]"
1955,"[874972, 999714, 1055504, 1026094, 1117514]"
1956,"[970866, 834117, 1023226, 865528, 923746]"
1957,"[874972, 845975, 820321, 9245108, 944139]"
1958,"[874972, 1029743, 1082185, 1106523, 1127831]"
1959,"[874972, 1029743, 1082185, 1106523, 1127831]"
1960,"[874972, 13842214, 1040346, 862349, 873627]"
1961,"[874972, 1037840, 1049735, 1065593, 909714]"
1962,"[874972, 1046584, 13008334, 1076580, 13039088]"
1963,"[874972, 902856, 1026209, 5569471, 862349]"
1964,"[874972, 1012913, 984715, 1002771, 999965]"
1965,"[874972, 1053690, 1003188, 9884484, 9859182]"
1966,"[956599, 878442, 924014, 944317, 1109014]"
1967,"[874972, 898847, 1122358, 916993, 1106301]"
1968,"[874972, 7409971, 13417846, 989157, 995242]"
1969,"[874972, 8090536, 995242, 858999, 1065593]"
1970,"[874972, 1053690, 1029743, 1082185, 1106523]"
1971,"[874972, 1034955, 945805, 9859052, 12757140]"
1972,"[874972, 951590, 995242, 1082185, 1127831]"
1973,"[874972, 1127831, 951590, 1029743, 1082185]"
1974,"[874972, 1106523, 951590, 1082185, 1127831]"
1975,"[874972, 1101175, 1040935, 5574377, 1092588]"
1976,"[874972, 1065593, 1053754, 1019637, 1110572]"
1977,"[874972, 1029743, 1082185, 1127831, 951590]"
1978,"[1000753, 879506, 15452812, 867469, 1059236]"
1979,"[874972, 1082185, 1029743, 1082185, 1106523]"
1980,"[874972, 1082185, 1106523, 1127831, 951590]"
1981,"[12810389, 921836, 1133018, 1037332, 6463717]"
1982,"[874972, 1029743, 1082185, 1106523, 1127831]"
1983,"[1071302, 862010, 827570, 5569230, 1038462]"
